"source_id","target_id","relation_type","source_file","extraction_method","confidence","notes"
"arakion","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"ardan","cites","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"argentag","draper_cygnus","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"argentag","draper_university","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"argentag","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"argentag","indiebio","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"arqlite","kamay_ventures","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"auravant","kamay_ventures","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"auravant","the_yield_lab_latam","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"auth0","draper_cygnus","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"avatar_medtech","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"ayuvant","draper_cygnus","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"bacu","kamay_ventures","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"beam_croptech","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"beeflow","future_ventures","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"beeflow","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"beeflow","indiebio","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"beeflow","jeff_wilke","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"beeflow","ospraie","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"beeflow","sosv","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"beeflow","vectr","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"bioblends","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"biocle","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"biodiversity_intelligence","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"bioeutectics","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"bioheuris","aceleradora_litoral","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"biometallum","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"bioplaster_research_inc","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"bioplastix","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"bioseek","cites","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"biosynaptica","aceleradora_litoral","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"biotalife","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"bitgenia","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"break_pet","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"breakpet","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"bsafe_biotech","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"bybug","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"calfix","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"calice","inventure","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"caligenia","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"caspr","dragones","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"caspr","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"caspr","indiebio","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"caspr","paul_mcewan","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"caspr","photon_fund","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"caspr","sosv","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"cell_farm","brinc","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"cell_farm","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"cellco","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"cellrep","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"circa_therapeutics","cites","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"circclo","antom","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"circular","the_yield_lab_latam","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"clover","cites","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"conciencia","antom","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"conciencia","glocal","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"courageous_land","the_yield_lab_latam","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"crinsurance","cites","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"cryosmetics","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"cyanomin","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"cytbac","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"deepagro","glocal","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"deepagro","inventure","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"dharma_bioscience","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"dogma_biotech","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"dynami","draper_cygnus","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"einsted","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"eiru","antom","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"eiru","glocal","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"eiru","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"eiwa","inventure","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"eiwa","the_yield_lab_latam","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"elytron_biotech","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"elytron_biotech","inventure","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"elytron_biotech","lartirigoyen","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"embryoxite","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"enteria","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"enzyva","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"eolo_pharma","cites","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"epiliquid","cites","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"ergo_bioscience","cites","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"eureka","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"exomas","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"eywa_biotech","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"falcomm","draper_cygnus","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"fecundis","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"feedvax","conservation_international","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"feedvax","duhau","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"feedvax","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"feedvax","hatch","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"food4you","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"fungi_life","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"fungilife","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"future_biome","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"gameet","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"gbm","draper_cygnus","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"geoprot","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"gisens_biotech","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"glycox","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"heartbest","the_yield_lab_latam","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"hiamet_s_a","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"huiro","antom","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"imvalv","cites","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"inbioar","aceleradora_litoral","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"infira","aceleradora_litoral","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"ini","kamay_ventures","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"inmet","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"invitrall","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"kigui","antom","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"kigui","inventure","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"kilimo","antom","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"kilimo","glocal","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"kilimo","kamay_ventures","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"kresko_rnatech","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"lemon","draper_cygnus","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"levya","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"libera","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"limay_biosciences","cites","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"limay_biosciences","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"lipock","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"logshare","kamay_ventures","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"m4life","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"mavios","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"mentatech","draper_cygnus","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"mesenchyal_t","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"michroma","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"michroma","indiebio","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"michroma","kairetsu_angels","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"michroma","other_angels","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"microgenesis","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"microgenesis","happiness","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"microgenesis","indiebio","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"microgenesis","kwb","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"microgenesis","sosv","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"microin","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"microterra","draper_cygnus","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"migma","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"monte_caldera","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"multiplai_health","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"muta","kamay_ventures","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"mycorium_biotech","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"mzp","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"nairotech","aceleradora_litoral","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"nano_jump","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"nanogrow_biotech","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"nanoingreen","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"nanojump_bio","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"nanoprox","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"nanotransfer","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"nat4bio","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"nat4bio","inventure","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"naturannova","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"naturanova","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"neocell","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"new_organs_biotech","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"nideport","antom","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"notfossil","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"novo_space","draper_cygnus","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"nude","kamay_ventures","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"nunatak_biotech","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"ocular_bio_design","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"onco_precision","creative_ventures","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"onco_precision","fundacion_para_el_progreso_de_la_medicina","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"onco_precision","genesis_consortium","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"onco_precision","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"onco_precision","indiebio","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"oncoliq","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"oncoprecision","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"oneinfinite","draper_cygnus","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"pepton","cites","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"phylumtech","cites","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"pill_ar","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"plamic","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"poas_bioenergy","antom","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"polymera","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"pregen","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"protiva","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"puna_bio","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"puna_bio","indiebio","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"puna_bio","sp_ventures","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"qnity","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"qumir_nano","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"radbio","cites","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"radial","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"resistia","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"retrypay","kamay_ventures","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"ruedata","kamay_ventures","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"ruuts","antom","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"ruuts","glocal","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"satellites_on_fire","antom","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"satellites_on_fire","draper_cygnus","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"satellites_on_fire","inventure","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"satellogic","draper_cygnus","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"scitherm_therapeutics","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"seedmatriz","aceleradora_litoral","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"semion","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"sensei","kamay_ventures","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"sensify","inventure","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"sensify","kamay_ventures","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"siloreal","draper_cygnus","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"siloreal","inventure","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"single_strand_biotech","cites","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"skyloom","draper_cygnus","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"solfium","kamay_ventures","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"soygreen","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"spectrum","sf500","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"spherebio","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"splight","draper_cygnus","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"stamm","dragones","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"stamm","draper_associates","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"stamm","draper_cygnus","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"stamm","flia_duhau","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
"stamm","gridx","investment_or_membership","latam_coinvest_network_v3.graphml","graphml_edges","medium","graphml_direction_reverse_for_some_edges"
