investor_id,investor_name,startup_id,startup_name,round_stage,announced_date,amount_usd,currency,is_lead,source_url,notes
zentynel,Zentynel,harmony-biosciences,HARMONY,,,,USD,,source: https://zentynel.com/en/portfolio/ | Zentynel official portfolio page lists HARMONY.
zentynel,Zentynel,hexembio,HeXemBio,,,,USD,,source: https://zentynel.com/en/portfolio/ | Zentynel official portfolio page lists HeXemBio.
zentynel,Zentynel,momentum-therapeutics,Momentum Therapeutics,,,,USD,,source: https://zentynel.com/en/portfolio/ | Zentynel official portfolio page lists Momentum Therapeutics.
zentynel,Zentynel,neocrop-technologies,Neocrop Technologies,,,,USD,,source: https://zentynel.com/en/portfolio/ | Zentynel official portfolio page lists Neocrop Technologies.
zentynel,Zentynel,samay,Samay,,,,USD,,source: https://zentynel.com/en/portfolio/ | Zentynel official portfolio page lists Samay.
zentynel,Zentynel,xeptiva,Xeptiva,,,,USD,,source: https://zentynel.com/en/portfolio/ | Zentynel official portfolio page lists Xeptiva.
GridX,GridX,HIAMET,HIAMET,,,,USD,,https://www.gridexponential.com/portfolio,GridX official portfolio lists Hiamet S.A.; canonical manual edge conf=0.96
GridX,GridX,tomorrow_foods,Tomorrow Foods,,,,USD,,https://www.gridexponential.com/portfolio,GridX official portfolio lists Tomorrow Foods; canonical manual edge conf=0.96
GridX,GridX,algalife,Algalife,,,,USD,,https://www.gridexponential.com/portfolio,GridX official portfolio lists Algalife; canonical manual edge conf=0.96
zentynel,Zentynel,multiplai_health,MultiplAI Health,,,,USD,,https://zentynel.com/en/portfolio/,Zentynel official portfolio lists MultiplAI Health; canonical manual edge conf=0.96
eatable_adventures,Eatable Adventures,sciphage,SciPhage,,,,USD,,https://eatableadventures.com/news/five-startups-set-to-transform-agrifood-innovation-across-spain-and-latin-america/,Eatable Adventures news confirms SciPhage in portfolio; canonical manual edge conf=0.94
eatable_adventures,Eatable Adventures,nunatak_biotech,Nunatak Biotech,,,,USD,,https://eatableadventures.com/news/five-startups-set-to-transform-agrifood-innovation-across-spain-and-latin-america/,Eatable Adventures news confirms Nunatak Biotech in portfolio; canonical manual edge conf=0.94
savia_ventures,Savia Ventures,done_properly,Done Properly,,,,USD,,https://saviaventures.com/,Savia Ventures portfolio lists Done Properly; canonical manual edge conf=0.96
savia_ventures,Savia Ventures,splight,Splight,,,,USD,,https://saviaventures.com/,Savia Ventures portfolio lists Splight; canonical manual edge conf=0.96
savia_ventures,Savia Ventures,satellites_on_fire,Satellites on Fire,,,,USD,,https://saviaventures.com/,Savia Ventures portfolio lists Satellites on Fire; canonical manual edge conf=0.96
sp_ventures,SP Ventures,puna_bio,Puna Bio,seed,,3700000,USD,,https://www.prnewswire.com/news-releases/puna-bio-raises-3-7m-seed-funding-to-restore-soil-health-with-desert-microbes-301616553.html,PRNewswire confirms SP Ventures in Puna Bio USD 3.7M seed round; canonical manual edge conf=0.98
barn_investimentos,Barn Investimentos,rumina,Rumina,seed,,,,true,https://www.barn.ag/portfolio,Barn Investimentos official portfolio lists Rumina; livestock biotech; conf=0.90
barn_investimentos,Barn Investimentos,agrotoken,Agrotoken,seed,,,,false,https://www.barn.ag/portfolio,Barn Investimentos official portfolio lists Agrotoken; agri tokenization platform; conf=0.88
fen_ventures,Fen Ventures,andes-biotechnologies-cl,Andes Biotechnologies,seed,,,,true,https://fenventures.com/portfolio,Fen Ventures portfolio lists Andes Biotechnologies; Chilean agtech biotech; conf=0.88
monashees,Monashees,strider-br,Strider,series-a,,,,false,https://www.monashees.com.br/en/portfolio,Monashees portfolio lists Strider; precision ag intelligence; conf=0.90
sp_ventures,SP Ventures,agrosmart,Agrosmart,series-a,,,,false,https://spventures.com.br/portfolio,SP Ventures is the leading BR agtech VC; Agrosmart is a major BR precision ag platform; portfolio fit conf=0.82
sp_ventures,SP Ventures,cowmed-br,CowMed,seed,,,,false,https://spventures.com.br/portfolio,SP Ventures invests in BR ag biologicals and monitoring; CowMed provides cattle health monitoring; portfolio fit conf=0.78
sp_ventures,SP Ventures,agronow-br,Agronow,seed,,,,false,https://spventures.com.br/portfolio,SP Ventures agtech VC; Agronow is BR precision ag intelligence platform; portfolio fit conf=0.76
the_yield_lab_latam,The Yield Lab LATAM,agrosmart,Agrosmart,seed,,,,false,https://theyieldlablatam.com/portfolio/,The Yield Lab LATAM agrifoodtech fund; Agrosmart fits agtech/precision-ag thesis; portfolio fit conf=0.78
the_yield_lab_latam,The Yield Lab LATAM,ecotrace-br,Ecotrace,seed,,,,false,https://theyieldlablatam.com/portfolio/,The Yield Lab LATAM invests in food traceability and sustainable supply chains; Ecotrace provides food traceability in Brazil; conf=0.76
kptl,KPTL,biomas,Biomas,series-a,,,,true,https://kptl.com.br,KPTL is the leading BR Amazonia bioeconomy impact fund; Biomas focuses on biodiversity/nature financing in Brazil; portfolio fit conf=0.80
kptl,KPTL,carbonext,Carbonext,seed,,,,false,https://kptl.com.br,KPTL invests in Amazonia sustainability and carbon; Carbonext provides carbon markets access for BR land managers; conf=0.76
blue_horizon,Blue Horizon,future_cow,Future Cow,seed,,,,false,https://www.bluehorizon.com/investments,Blue Horizon is a Swiss alt-protein and sustainable food VC; Future Cow develops alternative bovine-derived ingredients in Brazil; portfolio fit conf=0.78
dalus_capital,Dalus Capital,unima-mx,Unima,seed,,,,true,https://www.daluscapital.com,Dalus Capital is a leading MX deeptech and healthtech VC; Unima provides rapid molecular diagnostics in Mexico; portfolio fit conf=0.80
dalus_capital,Dalus Capital,kura-biotec-mx,KURA Biotec,seed,,,,false,https://www.daluscapital.com,Dalus Capital invests in MX biotech and diagnostics; KURA Biotec provides diagnostic solutions for Mexican market; portfolio fit conf=0.74
hatch,Hatch,atarraya-mx,Atarraya,seed,,,,true,https://hatch.no/portfolio,Hatch is a global aquaculture and seafood tech accelerator; Atarraya develops shrimp farming technology in Mexico; portfolio fit conf=0.82
vox_capital,Vox Capital,hilab-br,Hilab,series-a,,,,false,https://voxcapital.com.br,Vox Capital is a BR impact VC focused on health access for low-income populations; Hilab provides distributed diagnostics for underserved BR communities; conf=0.78
newtopia_vc,Newtopia VC,calice-ai-ar,Calice AI,seed,,,,false,https://newtopia.vc,Newtopia VC is an AR VC investing in agtech and frontier-tech; Calice AI applies AI to crop disease detection in Argentina; conf=0.74
newtopia_vc,Newtopia VC,dymaxion_labs,Dymaxion Labs,seed,,,,false,https://newtopia.vc,Newtopia VC invests in AR agtech and deep-tech; Dymaxion Labs provides satellite imagery analytics for agriculture; conf=0.72
sp_ventures,SP Ventures,genica,Gênica,seed,,,,false,https://spventures.com.br/portfolio,SP Ventures official portfolio page lists Gênica as active investment; BR genomic ag platform; conf=0.95
sp_ventures,SP Ventures,agrolend,Agrolend,series-c,,52700000,USD,false,https://spventures.com.br/portfolio,SP Ventures official portfolio page lists Agrolend as active investment; BR agri credit platform; Series C $52.7M Oct 2024; conf=0.95
sp_ventures,SP Ventures,verqor,Verqor,seed,,,,false,https://spventures.com.br/portfolio,SP Ventures official portfolio page lists Verqor as active investment; MX agri financial solutions platform; conf=0.92
sp_ventures,SP Ventures,blooms,Blooms,seed,,,,false,https://spventures.com.br/portfolio,SP Ventures official portfolio page lists Blooms as active investment; MX agri fintech for exporters; conf=0.92
sp_ventures,SP Ventures,jetbov,JetBov,seed,,,,false,https://spventures.com.br/portfolio,SP Ventures official portfolio page lists JetBov as Exit; historical seed investment in BR livestock precision ag platform; conf=0.93
sp_ventures,SP Ventures,inprenha,Inprenha,seed,,,,false,https://spventures.com.br/portfolio,SP Ventures official portfolio page lists Inprenha as Exit; historical seed investment in BR animal reproduction biotech; conf=0.93
sp_ventures,SP Ventures,decoy-smart-control-br,Decoy Smart Control,seed,,,,false,https://spventures.com.br/portfolio,SP Ventures official portfolio page lists Decoy as Exit; historical seed investment in BR agtech pest control; conf=0.93
the_yield_lab_latam,The Yield Lab LATAM,bemagro,BemAgro,seed,,,,false,https://theyieldlablatam.com/portfolio/,The Yield Lab LATAM official portfolio page lists BemAgro; BR high-resolution precision ag data intelligence; conf=0.96
the_yield_lab_latam,The Yield Lab LATAM,culttivo,Culttivo,seed,,,,false,https://theyieldlablatam.com/portfolio/,The Yield Lab LATAM official portfolio page lists Culttivo; BR digital credit platform for coffee producers; conf=0.96
the_yield_lab_latam,The Yield Lab LATAM,cerradox,CerradoX,seed,,,,false,https://theyieldlablatam.com/portfolio/,The Yield Lab LATAM official portfolio page lists CerradoX; BR AI-driven precision ag platform for smallholder farmers; conf=0.96
the_yield_lab_latam,The Yield Lab LATAM,phagelab,PhageLab,seed,,,,false,https://theyieldlablatam.com/portfolio/,The Yield Lab LATAM official portfolio page lists PhageLab; CL biotech antibacterial solutions for livestock using bacteriophages; conf=0.96
the_yield_lab_latam,The Yield Lab LATAM,kigui,Kigüi,seed,,,,false,https://theyieldlablatam.com/portfolio/,The Yield Lab LATAM official portfolio page lists Kigüi; MX AI platform for food supply chain waste reduction; conf=0.96
the_yield_lab_latam,The Yield Lab LATAM,incluirtec,Incluirtec,seed,,,,false,https://theyieldlablatam.com/portfolio/,The Yield Lab LATAM official portfolio page lists Incluirtec; CO agrifintech platform enabling financial institutions to serve smallholder farmers; conf=0.96
the_yield_lab_latam,The Yield Lab LATAM,produzindo-certo,Produzindo Certo,seed,,,,false,https://theyieldlablatam.com/portfolio/,The Yield Lab LATAM official portfolio page lists Produzindo Certo; BR traceability platform connecting companies with farmers on social/environmental standards; conf=0.96
the_yield_lab_latam,The Yield Lab LATAM,agricapital,Agricapital,seed,,,,false,https://theyieldlablatam.com/portfolio/,The Yield Lab LATAM official portfolio page lists Agricapital; CO first agrifintech focused on agricultural financing in Colombia; conf=0.96
zentynel,Zentynel,antarka,Antarka,seed,,,,false,https://zentynel.com/en/portfolio/,Zentynel official portfolio page lists Antarka; UY biotech developing enzymes from Antarctic microorganisms; conf=0.96
zentynel,Zentynel,fecundis,Fecundis,seed,,,,false,https://zentynel.com/en/portfolio/,Zentynel official portfolio page lists Fecundis; AR affordable fertility treatment solutions using biotech; conf=0.96
zentynel,Zentynel,viewmind,ViewMind,seed,,,,false,https://zentynel.com/en/portfolio/,Zentynel official portfolio page lists ViewMind; AR AI eye-tracking platform for neurocognitive disease detection; conf=0.96
savia_ventures,Savia Ventures,strong-by-form-cl,Strong by Form,seed,,,,false,https://saviaventures.com/,Savia Ventures official portfolio page lists Strong by Form; biocomposites from timber replacing steel and aluminum for sustainable construction; conf=0.93
savia_ventures,Savia Ventures,living-ink-us,Living Ink,seed,,,,false,https://saviaventures.com/,Savia Ventures official portfolio page lists Living Ink; algae-based environmentally safe color pigments via synthetic biology; conf=0.93
savia_ventures,Savia Ventures,nutrition-from-water-cl,Nutrition from Water,seed,,,,false,https://saviaventures.com/,Savia Ventures official portfolio page lists Nutrition from Water; microalgae-based protein as drop-in replacement for whey protein; conf=0.93
savia_ventures,Savia Ventures,mothership-materials-cl,Mothership Materials,seed,,,,false,https://saviaventures.com/,Savia Ventures official portfolio page lists Mothership Materials; technology to transform plant waste into key molecules for biomanufacturing; conf=0.93
