investment_id,investor_id,startup_id,round_name,round_stage,announced_date,amount,currency,is_lead,confidence_score,source_id,notes
INFERRED_diagtech_vesper_ventures_141,vesper_ventures,diagtech,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_diagtech_The Ganesha Lab_142,The Ganesha Lab,diagtech,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_digital-twin-corporation-cr_the_yield_lab_latam_143,the_yield_lab_latam,digital-twin-corporation-cr,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + series-a investor patterns
INFERRED_digital-twin-corporation-cr_morningside_group_144,morningside_group,digital-twin-corporation-cr,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + series-a investor patterns
INFERRED_dimitra-bolivia-operations-bo_monashees_145,monashees,dimitra-bolivia-operations-bo,growth,growth,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + growth investor patterns
INFERRED_dimitra-bolivia-operations-bo_lightsmith_group_146,lightsmith_group,dimitra-bolivia-operations-bo,growth,growth,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + growth investor patterns
INFERRED_dioxd_vesper_ventures_147,vesper_ventures,dioxd,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + pre-seed investor patterns
INFERRED_dioxd_The Ganesha Lab_148,The Ganesha Lab,dioxd,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + pre-seed investor patterns
INFERRED_domolif_The Ganesha Lab_149,The Ganesha Lab,domolif,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_domolif_GridX_150,GridX,domolif,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_eatcloud-co_the_yield_lab_latam_151,the_yield_lab_latam,eatcloud-co,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Digital AgTech & Agrifintech + series-a investor patterns
INFERRED_eatcloud-co_newtopia_vc_152,newtopia_vc,eatcloud-co,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Digital AgTech & Agrifintech + series-a investor patterns
INFERRED_ecocycle-biotech-ec_vesper_ventures_153,vesper_ventures,ecocycle-biotech-ec,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + seed investor patterns
INFERRED_ecocycle-biotech-ec_zentynel_154,zentynel,ecocycle-biotech-ec,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + seed investor patterns
INFERRED_ecosativa_vesper_ventures_155,vesper_ventures,ecosativa,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + pre-seed investor patterns
INFERRED_ecosativa_The Ganesha Lab_156,The Ganesha Lab,ecosativa,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + pre-seed investor patterns
INFERRED_ecoshell-mx_The Ganesha Lab_157,The Ganesha Lab,ecoshell-mx,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_ecoshell-mx_GridX_158,GridX,ecoshell-mx,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_energytop-via-proinpa-bo_vesper_ventures_159,vesper_ventures,energytop-via-proinpa-bo,growth,growth,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + growth investor patterns
INFERRED_energytop-via-proinpa-bo_ecoa_capital_160,ecoa_capital,energytop-via-proinpa-bo,growth,growth,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + growth investor patterns
INFERRED_epicca_The Ganesha Lab_161,The Ganesha Lab,epicca,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_epicca_GridX_162,GridX,epicca,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_establishment_labs_vesper_ventures_163,vesper_ventures,establishment_labs,series-c+,series-c+,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + series-c+ investor patterns
INFERRED_establishment_labs_ecoa_capital_164,ecoa_capital,establishment_labs,series-c+,series-c+,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + series-c+ investor patterns
INFERRED_fabns_vesper_ventures_165,vesper_ventures,fabns,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_fabns_The Ganesha Lab_166,The Ganesha Lab,fabns,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_farmbox-br_the_yield_lab_latam_167,the_yield_lab_latam,farmbox-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + pre-seed investor patterns
INFERRED_farmbox-br_newtopia_vc_168,newtopia_vc,farmbox-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + pre-seed investor patterns
INFERRED_fermentlabs-co_the_yield_lab_latam_169,the_yield_lab_latam,fermentlabs-co,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Digital AgTech & Agrifintech + series-a investor patterns
INFERRED_fermentlabs-co_newtopia_vc_170,newtopia_vc,fermentlabs-co,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Digital AgTech & Agrifintech + series-a investor patterns
INFERRED_fieldfactors-mx_monashees_171,monashees,fieldfactors-mx,growth,growth,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + growth investor patterns
INFERRED_fieldfactors-mx_lightsmith_group_172,lightsmith_group,fieldfactors-mx,growth,growth,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + growth investor patterns
INFERRED_fk_biotecnologia_vesper_ventures_173,vesper_ventures,fk_biotecnologia,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_fk_biotecnologia_The Ganesha Lab_174,The Ganesha Lab,fk_biotecnologia,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_futr_bio_vesper_ventures_175,vesper_ventures,futr_bio,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_futr_bio_The Ganesha Lab_176,The Ganesha Lab,futr_bio,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_galtec_vesper_ventures_177,vesper_ventures,galtec,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_galtec_The Ganesha Lab_178,The Ganesha Lab,galtec,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_geanext-cr_the_yield_lab_latam_179,the_yield_lab_latam,geanext-cr,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + series-a investor patterns
INFERRED_geanext-cr_morningside_group_180,morningside_group,geanext-cr,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + series-a investor patterns
INFERRED_geneprodx-mx_melek_capital_181,melek_capital,geneprodx-mx,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + series-a investor patterns
INFERRED_geneprodx-mx_atlantico_182,atlantico,geneprodx-mx,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + series-a investor patterns
INFERRED_gentec_SF500_183,SF500,gentec,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomanufacturing & Platform Technologies + pre-seed investor patterns
INFERRED_gentec_sp_ventures_184,sp_ventures,gentec,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomanufacturing & Platform Technologies + pre-seed investor patterns
INFERRED_glucogear_domo_invest_185,domo_invest,glucogear,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + seed investor patterns
INFERRED_glucogear_primatec_186,primatec,glucogear,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + seed investor patterns
INFERRED_granatum_bioworks_SF500_187,SF500,granatum_bioworks,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomanufacturing & Platform Technologies + pre-seed investor patterns
INFERRED_granatum_bioworks_sp_ventures_188,sp_ventures,granatum_bioworks,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomanufacturing & Platform Technologies + pre-seed investor patterns
INFERRED_green_biofactory_The Ganesha Lab_189,The Ganesha Lab,green_biofactory,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_green_biofactory_GridX_190,GridX,green_biofactory,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_gricha_The Ganesha Lab_191,The Ganesha Lab,gricha,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_gricha_GridX_192,GridX,gricha,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_healthpoint-bo_melek_capital_193,melek_capital,healthpoint-bo,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + series-a investor patterns
INFERRED_healthpoint-bo_atlantico_194,atlantico,healthpoint-bo,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + series-a investor patterns
INFERRED_hem-healthtech-co_domo_invest_195,domo_invest,hem-healthtech-co,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + seed investor patterns
INFERRED_hem-healthtech-co_primatec_196,primatec,hem-healthtech-co,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + seed investor patterns
INFERRED_hemoalgae_The Ganesha Lab_197,The Ganesha Lab,hemoalgae,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_hemoalgae_GridX_198,GridX,hemoalgae,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_heritas_domo_invest_199,domo_invest,heritas,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + seed investor patterns
INFERRED_heritas_primatec_200,primatec,heritas,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + seed investor patterns
INFERRED_hoobox_one_vesper_ventures_201,vesper_ventures,hoobox_one,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_hoobox_one_The Ganesha Lab_202,The Ganesha Lab,hoobox_one,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_huna_vesper_ventures_203,vesper_ventures,huna,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_huna_The Ganesha Lab_204,The Ganesha Lab,huna,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_hybridon_The Ganesha Lab_205,The Ganesha Lab,hybridon,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_hybridon_GridX_206,GridX,hybridon,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_ideelab_vesper_ventures_207,vesper_ventures,ideelab,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + pre-seed investor patterns
INFERRED_ideelab_The Ganesha Lab_208,The Ganesha Lab,ideelab,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + pre-seed investor patterns
INFERRED_innova_space_the_yield_lab_latam_209,the_yield_lab_latam,innova_space,pre-seed,pre-seed,,,,0,0.6,INFERRED_PATTERN,Inferred from Nature & Ecosystem Tech + pre-seed investor patterns
INFERRED_innovatech-bo_the_yield_lab_latam_210,the_yield_lab_latam,innovatech-bo,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + series-a investor patterns
INFERRED_innovatech-bo_morningside_group_211,morningside_group,innovatech-bo,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + series-a investor patterns
INFERRED_inpulse_medical_vesper_ventures_212,vesper_ventures,inpulse_medical,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_inpulse_medical_The Ganesha Lab_213,The Ganesha Lab,inpulse_medical,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_insitu_vesper_ventures_214,vesper_ventures,insitu,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_insitu_The Ganesha Lab_215,The Ganesha Lab,insitu,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_inspectral-br_the_yield_lab_latam_216,the_yield_lab_latam,inspectral-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + pre-seed investor patterns
INFERRED_inspectral-br_newtopia_vc_217,newtopia_vc,inspectral-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + pre-seed investor patterns
INFERRED_isla_pharmaceuticals_vesper_ventures_218,vesper_ventures,isla_pharmaceuticals,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_isla_pharmaceuticals_The Ganesha Lab_219,The Ganesha Lab,isla_pharmaceuticals,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_isobar-br_the_yield_lab_latam_220,the_yield_lab_latam,isobar-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + pre-seed investor patterns
INFERRED_isobar-br_newtopia_vc_221,newtopia_vc,isobar-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + pre-seed investor patterns
INFERRED_kheiron-biotech-ar_vesper_ventures_222,vesper_ventures,kheiron-biotech-ar,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + pre-seed investor patterns
INFERRED_kheiron-biotech-ar_The Ganesha Lab_223,The Ganesha Lab,kheiron-biotech-ar,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + pre-seed investor patterns
INFERRED_kran-nanobubble-cl_The Ganesha Lab_224,The Ganesha Lab,kran-nanobubble-cl,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_kran-nanobubble-cl_GridX_225,GridX,kran-nanobubble-cl,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_krilltech_vesper_ventures_226,vesper_ventures,krilltech,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + pre-seed investor patterns
INFERRED_krilltech_The Ganesha Lab_227,The Ganesha Lab,krilltech,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + pre-seed investor patterns
INFERRED_krtl-biotech-bolivia-expansion-bo_grupo_insud_228,grupo_insud,krtl-biotech-bolivia-expansion-bo,growth,growth,,,,0,0.6,INFERRED_PATTERN,Inferred from Therapeutics + growth investor patterns
INFERRED_labtronics-sas-co_melek_capital_229,melek_capital,labtronics-sas-co,growth,growth,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + growth investor patterns
INFERRED_labtronics-sas-co_vesper_ventures_230,vesper_ventures,labtronics-sas-co,growth,growth,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + growth investor patterns
INFERRED_lifepack-co_SOSV_IndieBio_231,SOSV_IndieBio,lifepack-co,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + series-a investor patterns
INFERRED_lifepack-co_GridX_232,GridX,lifepack-co,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + series-a investor patterns
INFERRED_lilliput-technologies-cr_the_yield_lab_latam_233,the_yield_lab_latam,lilliput-technologies-cr,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + series-a investor patterns
INFERRED_lilliput-technologies-cr_morningside_group_234,morningside_group,lilliput-technologies-cr,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + series-a investor patterns
INFERRED_lilliput-technologies-ltd-cr_the_yield_lab_latam_235,the_yield_lab_latam,lilliput-technologies-ltd-cr,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + series-a investor patterns
INFERRED_lilliput-technologies-ltd-cr_morningside_group_236,morningside_group,lilliput-technologies-ltd-cr,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + series-a investor patterns
INFERRED_linda_lifetech_vesper_ventures_237,vesper_ventures,linda_lifetech,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_linda_lifetech_The Ganesha Lab_238,The Ganesha Lab,linda_lifetech,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_lizarbio_vesper_ventures_239,vesper_ventures,lizarbio,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + seed investor patterns
INFERRED_lizarbio_zentynel_240,zentynel,lizarbio,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + seed investor patterns
INFERRED_magenta-biolabs-cr_ecoa_capital_241,ecoa_capital,magenta-biolabs-cr,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + series-a investor patterns
INFERRED_magenta-biolabs-cr_zentynel_242,zentynel,magenta-biolabs-cr,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + series-a investor patterns
INFERRED_magic-green-cr_the_yield_lab_latam_243,the_yield_lab_latam,magic-green-cr,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + series-a investor patterns
INFERRED_magic-green-cr_morningside_group_244,morningside_group,magic-green-cr,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + series-a investor patterns
INFERRED_medimarket-online-ve_melek_capital_245,melek_capital,medimarket-online-ve,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + series-a investor patterns
INFERRED_medimarket-online-ve_atlantico_246,atlantico,medimarket-online-ve,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + series-a investor patterns
INFERRED_merken-biotech-cl_vesper_ventures_247,vesper_ventures,merken-biotech-cl,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_merken-biotech-cl_The Ganesha Lab_248,The Ganesha Lab,merken-biotech-cl,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_meton_vesper_ventures_249,vesper_ventures,meton,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_meton_The Ganesha Lab_250,The Ganesha Lab,meton,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_microbiota-agricola-br_vesper_ventures_251,vesper_ventures,microbiota-agricola-br,growth,growth,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + growth investor patterns
INFERRED_microbiota-agricola-br_ecoa_capital_252,ecoa_capital,microbiota-agricola-br,growth,growth,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + growth investor patterns
INFERRED_microlabs-mx_vesper_ventures_253,vesper_ventures,microlabs-mx,growth,growth,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + growth investor patterns
INFERRED_microlabs-mx_ecoa_capital_254,ecoa_capital,microlabs-mx,growth,growth,,,,0,0.5,INFERRED_PATTERN,Inferred from Bioinputs & Crop Resilience + growth investor patterns
INFERRED_microscopia_vesper_ventures_255,vesper_ventures,microscopia,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_microscopia_The Ganesha Lab_256,The Ganesha Lab,microscopia,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_minerba-ec_chileglobal_ventures_257,chileglobal_ventures,minerba-ec,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + seed investor patterns
INFERRED_minerba-ec_slc_agricola_258,slc_agricola,minerba-ec,seed,seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Precision Agriculture + seed investor patterns
INFERRED_mirai_3d_vesper_ventures_259,vesper_ventures,mirai_3d,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_mirai_3d_The Ganesha Lab_260,The Ganesha Lab,mirai_3d,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_mirscience-therapeutics-br_vesper_ventures_261,vesper_ventures,mirscience-therapeutics-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_mirscience-therapeutics-br_The Ganesha Lab_262,The Ganesha Lab,mirscience-therapeutics-br,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_moondo_The Ganesha Lab_263,The Ganesha Lab,moondo,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_moondo_GridX_264,GridX,moondo,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_motivia-ar_vesper_ventures_265,vesper_ventures,motivia-ar,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_motivia-ar_The Ganesha Lab_266,The Ganesha Lab,motivia-ar,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_myvac-bioproducts-br_vox_capital_267,vox_capital,myvac-bioproducts-br,growth,growth,,,,0,0.5,INFERRED_PATTERN,Inferred from Digital AgTech & Agrifintech + growth investor patterns
INFERRED_myvac-bioproducts-br_the_yield_lab_latam_268,the_yield_lab_latam,myvac-bioproducts-br,growth,growth,,,,0,0.5,INFERRED_PATTERN,Inferred from Digital AgTech & Agrifintech + growth investor patterns
INFERRED_mzp-tecnologia-ar_vesper_ventures_269,vesper_ventures,mzp-tecnologia-ar,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_mzp-tecnologia-ar_The Ganesha Lab_270,The Ganesha Lab,mzp-tecnologia-ar,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + pre-seed investor patterns
INFERRED_naiad_vesper_ventures_271,vesper_ventures,naiad,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_naiad_The Ganesha Lab_272,The Ganesha Lab,naiad,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Therapeutics + pre-seed investor patterns
INFERRED_nanoblast_The Ganesha Lab_273,The Ganesha Lab,nanoblast,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_nanoblast_GridX_274,GridX,nanoblast,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_nanofreeze_The Ganesha Lab_275,The Ganesha Lab,nanofreeze,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_nanofreeze_GridX_276,GridX,nanofreeze,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Food Systems & Alt Proteins + pre-seed investor patterns
INFERRED_nanomedical-cr_melek_capital_277,melek_capital,nanomedical-cr,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + series-a investor patterns
INFERRED_nanomedical-cr_atlantico_278,atlantico,nanomedical-cr,series-a,series-a,,,,0,0.5,INFERRED_PATTERN,Inferred from Diagnostics & Devices + series-a investor patterns
INFERRED_nanopharmacia-group-mx_The Ganesha Lab_279,The Ganesha Lab,nanopharmacia-group-mx,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_nanopharmacia-group-mx_GridX_280,GridX,nanopharmacia-group-mx,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_nanotropic_tecnologia_The Ganesha Lab_281,The Ganesha Lab,nanotropic_tecnologia,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_nanotropic_tecnologia_GridX_282,GridX,nanotropic_tecnologia,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
INFERRED_nanovetores_group_The Ganesha Lab_283,The Ganesha Lab,nanovetores_group,pre-seed,pre-seed,,,,0,0.5,INFERRED_PATTERN,Inferred from Biomaterials & Green Chemistry + pre-seed investor patterns
