investment_id,investor_id,startup_id,round_name,round_stage,announced_date,amount,currency,is_lead,confidence_score,source_id,notes
RAWEDGE_The_Ganesha_Lab_Smart_Tissues,The Ganesha Lab,tissuelabs,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Soleit,The Ganesha Lab,biosolvit,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Synergic_Bio_Solutions,The Ganesha Lab,agricrop-solutions-py,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_TELL,The Ganesha Lab,tell,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Tensor_Care,The Ganesha Lab,tensor-care,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_The_Earth_Says,The Ganesha Lab,the-earth-says,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Trears_Biomarkers,The Ganesha Lab,biomakers,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_UNIBAIO,The Ganesha Lab,unibaio,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_The_Ganesha_Lab_Vali,The Ganesha Lab,uali,investment,,,,,0,0.95,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_cites_abastra,CITES,abastra,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kamay_ventures_aerialoop,kamay_ventures,aerialoop,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_the_yield_lab_latam_agree,the_yield_lab_latam,agree,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_the_yield_lab_latam_agroforte,the_yield_lab_latam,agroforte,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_glocal_agrojusto,glocal,agrojusto,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kamay_ventures_altscore,kamay_ventures,altscore,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_duhau_aplife,duhau,algalife,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_sillicon_catalyst_aplife,sillicon_catalyst,algalife,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_arakion,GridX,arakion,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_cites_ardan,CITES,ardan,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_draper_university_argentag,draper_university,argentag,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_indiebio_argentag,SOSV_IndieBio,argentag,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kamay_ventures_arqlite,kamay_ventures,arqlite,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kamay_ventures_auravant,kamay_ventures,auravant,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_the_yield_lab_latam_auravant,the_yield_lab_latam,auravant,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_avatar_medtech,GridX,avatar_medtech,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kamay_ventures_bacu,kamay_ventures,bacu,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_future_ventures_beeflow,future_ventures,beeflow,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_indiebio_beeflow,SOSV_IndieBio,beeflow,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_jeff_wilke_beeflow,jeff_wilke,beeflow,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_ospraie_beeflow,ospraie,beeflow,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_sosv_beeflow,sosv,beeflow,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_vectr_beeflow,vectr,beeflow,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_biocle,GridX,biocle,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_aceleradora_litoral_bioheuris,aceleradora_litoral,bioheuris,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_bioplaster_research_inc,GridX,bioplaster_research_inc,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_cites_bioseek,CITES,bioseek,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_aceleradora_litoral_biosynaptica,aceleradora_litoral,biosynaptica,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_calfix,GridX,calfix,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_inventure_calice,inventure,calice,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_brinc_cell_farm,brinc,cell_farm,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_cell_farm,GridX,cell_farm,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_cellco,GridX,cellco,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_cites_circa_therapeutics,CITES,circa_therapeutics,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_the_yield_lab_latam_circular,the_yield_lab_latam,circular,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_cites_clover,CITES,clover,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_glocal_conciencia,glocal,conciencia,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_the_yield_lab_latam_courageous_land,the_yield_lab_latam,courageous_land,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_cytbac,GridX,cytbac,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_glocal_deepagro,glocal,deepagro,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_inventure_deepagro,inventure,deepagro,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_glocal_eiru,glocal,eiru,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_inventure_eiwa,inventure,eiwa,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_the_yield_lab_latam_eiwa,the_yield_lab_latam,eiwa,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_elytron_biotech,GridX,elytron_biotech,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_inventure_elytron_biotech,inventure,elytron_biotech,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_lartirigoyen_elytron_biotech,lartirigoyen,elytron_biotech,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_enzyva,GridX,enzyva,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_cites_ergo_bioscience,CITES,ergo_bioscience,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_eywa_biotech,GridX,eywa_biotech,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_conservation_international_feedvax,conservation_international,feedvax,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_duhau_feedvax,duhau,feedvax,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_hatch_feedvax,hatch,feedvax,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_food4you,GridX,food4you,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_the_yield_lab_latam_heartbest,the_yield_lab_latam,heartbest,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_cites_imvalv,CITES,imvalv,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_aceleradora_litoral_inbioar,aceleradora_litoral,inbioar,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_aceleradora_litoral_infira,aceleradora_litoral,infira,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kamay_ventures_ini,kamay_ventures,ini,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_inventure_kigui,inventure,kigui,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_glocal_kilimo,glocal,kilimo,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kamay_ventures_kilimo,kamay_ventures,kilimo,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_levya,GridX,levya,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_cites_limay_biosciences,CITES,limay_biosciences,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_lipock,GridX,lipock,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kamay_ventures_logshare,kamay_ventures,logshare,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_mavios,GridX,mavios,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_indiebio_michroma,SOSV_IndieBio,michroma,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kairetsu_angels_michroma,kairetsu_angels,michroma,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_other_angels_michroma,other_angels,michroma,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_happiness_microgenesis,happiness,microgenesis,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_indiebio_microgenesis,SOSV_IndieBio,microgenesis,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kwb_microgenesis,kwb,microgenesis,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_sosv_microgenesis,sosv,microgenesis,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kamay_ventures_muta,kamay_ventures,muta,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_aceleradora_litoral_nairotech,aceleradora_litoral,nairotech,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_nanogrow_biotech,GridX,nanogrow_biotech,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_inventure_nat4bio,inventure,nat4bio,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_neocell,GridX,neocell,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kamay_ventures_nude,kamay_ventures,nude,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_ocular_bio_design,GridX,ocular_bio_design,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_creative_ventures_onco_precision,creative_ventures,onco_precision,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_fundacion_para_el_progreso_de_la_medicina_onco_precision,fundacion_para_el_progreso_de_la_medicina,onco_precision,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_genesis_consortium_onco_precision,genesis_consortium,onco_precision,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_indiebio_onco_precision,SOSV_IndieBio,onco_precision,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_cites_pepton,CITES,pepton,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_cites_phylumtech,CITES,phylumtech,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_plamic,GridX,plamic,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_antom_poas_bioenergy,Antom,poas_bioenergy,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_pregen,GridX,pregen,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_indiebio_puna_bio,SOSV_IndieBio,puna_bio,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_sp_ventures_puna_bio,sp_ventures,puna_bio,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_resistia,GridX,resistia,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kamay_ventures_retrypay,kamay_ventures,retrypay,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kamay_ventures_ruedata,kamay_ventures,ruedata,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_glocal_ruuts,glocal,ruuts,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_inventure_satellites_on_fire,inventure,satellites_on_fire,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_scitherm_therapeutics,GridX,scitherm_therapeutics,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_aceleradora_litoral_seedmatriz,aceleradora_litoral,seedmatriz,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kamay_ventures_sensei,kamay_ventures,sensei,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_inventure_sensify,inventure,sensify,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kamay_ventures_sensify,kamay_ventures,sensify,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_inventure_siloreal,inventure,siloreal,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_cites_single_strand_biotech,CITES,single_strand_biotech,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kamay_ventures_solfium,kamay_ventures,solfium,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_dragones_stamm,DragonesVP,stamm,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_draper_associates_stamm,draper_associates,stamm,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_draper_cygnus_stamm,DraperCygnus,stamm,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_flia_duhau_stamm,flia_duhau,stamm,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_stamm,GridX,stamm,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_indiebio_stamm,SOSV_IndieBio,stamm,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_losa_group_stamm,losa_group,stamm,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_other_small_investors_stamm,other_small_investors,stamm,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_sosv_stamm,sosv,stamm,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_varana_capital_stamm,varana_capital,stamm,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_vx_fund_stamm,vx_fund,stamm,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_blue_horizon_syocin_bio,blue_horizon,syocin-biotech,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_thrive_syocin_bio,thrive,syocin-biotech,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_the_yield_lab_latam_tech,the_yield_lab_latam,tech,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_cites_teramot,CITES,teramot,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_gridx_tesabio_ai,GridX,tesabio_ai,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_bago_tomorrow,bago,tomorrow_foods,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_grupo_insud_tomorrow,grupo_insud,tomorrow_foods,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_managro_tomorrow,managro,tomorrow_foods,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_other_small_investors_tomorrow,other_small_investors,tomorrow_foods,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_inventure_tracestory,inventure,tracestory,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_inventure_unibaio,inventure,unibaio,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_aceleradora_litoral_untech,aceleradora_litoral,untech,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kamay_ventures_webee,kamay_ventures,webee,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kamay_ventures_wiagro,kamay_ventures,wiagro,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kamay_ventures_wisy,kamay_ventures,wisy,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_grupo_peruanos_zev_biotech,grupo_peruanos,zev_biotech,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_peruanos_zev_biotech,peruanos,zev_biotech,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_kamay_ventures_zipnova,kamay_ventures,zipnova,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
RAWEDGE_inventure_zoomagri,inventure,zoomagri,investment_or_membership,,,,,0,0.9,EDGESECO_RAW,From investment_edges_raw.csv
ACCEL_Ganesha_Lab_EYWA_Biotech,The Ganesha Lab,eywa_biotech,accelerator,seed,,,,0,0.75,ACCELERATOR_PORTFOLIO_2024,From accelerator portfolio: Ganesha Lab
ACCEL_Vesper_Ventures_Aptah_Biosciences,vesper_ventures,dharma_bioscience,accelerator,seed,,,,0,0.75,ACCELERATOR_PORTFOLIO_2024,From accelerator portfolio: Vesper Ventures
ACCEL_Vesper_Ventures_InEdita_Bio,vesper_ventures,inedita-bio-br,accelerator,seed,,,,0,0.75,ACCELERATOR_PORTFOLIO_2024,From accelerator portfolio: Vesper Ventures
ACCEL_Vesper_Ventures_Vyro_Bio,vesper_ventures,vyro-bio-br,accelerator,seed,,,,0,0.75,ACCELERATOR_PORTFOLIO_2024,From accelerator portfolio: Vesper Ventures
ACCEL_Vesper_Ventures_Symbiomics,vesper_ventures,symbiomics,accelerator,seed,,,,0,0.75,ACCELERATOR_PORTFOLIO_2024,From accelerator portfolio: Vesper Ventures
ACCEL_Vesper_Ventures_Cellertz_Bio,vesper_ventures,cellertz-bio-br,accelerator,seed,,,,0,0.75,ACCELERATOR_PORTFOLIO_2024,From accelerator portfolio: Vesper Ventures
ACCEL_Vesper_Ventures_Reddot_Bio,vesper_ventures,reddot-bio-br,accelerator,seed,,,,0,0.75,ACCELERATOR_PORTFOLIO_2024,From accelerator portfolio: Vesper Ventures
ACCEL_Vesper_Ventures_Futr_Bio,vesper_ventures,futr_bio,accelerator,seed,,,,0,0.75,ACCELERATOR_PORTFOLIO_2024,From accelerator portfolio: Vesper Ventures
ACCEL_Biominas_Brasil_Salutho,biominas,auth0,accelerator,seed,,,,0,0.75,ACCELERATOR_PORTFOLIO_2024,From accelerator portfolio: Biominas Brasil
ACCEL_GRIDS_Capital_Nabla_Bio,AIR Capital,nabla-bio-br,accelerator,seed,,,,0,0.75,ACCELERATOR_PORTFOLIO_2024,From accelerator portfolio: GRIDS Capital
ACCEL_GRIDS_Capital_Doloromics,AIR Capital,omics,accelerator,seed,,,,0,0.75,ACCELERATOR_PORTFOLIO_2024,From accelerator portfolio: GRIDS Capital
